845.23,837.3,834.65,836.11,838.69,842.51,848.22,859.32,872.31,888.49,906.46,920.93,936.69,951.75,966.66,980.45,991.5,854.73,872.55,885.55,899.24,907.99,937.18,952.9,969.6,983.64,995.49,911.99,905.4,897.67,891.09,870.01,875.73,883.79,897.25,910,857.61,867.78,877.68,886.96,874.62,864.42,932.1,943.73,954.44,964.14,953.6,943.6,851.9,861.58,871.46,878.09,889.97,903.03,915.41,898.39,881.39,871.09,862.7,854.74,856.17,870.54,877.36,888.53,910.01,885.36,874.68,867.33,781.09,804.98,831.46,856.02,879.72,902.51,926.83,944.87,953.18,955.94,948,930.84,913.61,895.87,878.97,857.4,838.08,757.04,756.84,764.67,772.52,784.62,797,794.09,797.77,804.44,813.07,814.77,834.96,855.79,876.37,868.28,877.02,885.28,886.64,885.1,789.25,791.32,796.86,804.9,804.7,799.72,824.44,826.3,829.44,832.82,835.7,832.65,885.87,890.41,895.28,902.15,903.09,909.04,913.71,926.37,928.72,924.42,919.36,906.22,889.71,900.31,905.4,907.33,914.17,917.01,914.3,908.22
813.56,807.98,805.75,810.64,818.84,829.15,840.36,858.52,878.68,901.51,931.6,957.16,980.03,996.78,1004.5,1008.5,1012.1,840.12,855.7,865.86,877.04,885.13,933.07,950.22,964.52,980.72,999.92,898.65,894.05,889.86,886.07,863.76,872.88,883.16,895.23,906.19,846.44,858.55,871.25,874.29,862.99,852.98,940.26,949.3,961.29,970.83,961.02,949.2,843.03,856.04,871.58,881.22,895.14,913.63,925.94,912.76,892.41,879.74,868.22,851.2,849.07,870.97,880.55,893.5,920.33,894.27,880.85,870.79,810.56,839.2,864.93,893.95,922.07,949.04,972.08,988.26,995.71,992.63,984.85,971.87,954.9,932.87,906.2,882.24,863.61,779.74,784.32,788.02,794.8,802,817.61,818.28,817.88,817.92,821.93,837.5,850.18,863.56,879.43,892.81,899.47,905.97,904.18,901.4,812.67,812.13,817.54,827.91,827.44,821.47,845.33,839,841.04,848.88,850.1,849.74,928.76,924.45,924.65,929.09,929.11,937.35,943.97,961.37,967.57,965.19,961.87,950.76,930.3,934.96,936.69,938.58,944.57,951.71,950.55,947.22
786.93,781.71,776.77,781.63,790.7,803.19,816.27,835.06,859.84,883.92,913.15,937.16,956.41,972.77,983.58,990.47,997,823.02,840.59,850.96,862.47,872.72,934.95,947.53,959.85,970.34,984.26,893.69,888.74,883.77,878.47,854.77,862.51,870.26,879.18,887.82,830.26,844.47,857.11,860.72,850.36,838.97,925.98,937.27,950.96,960.92,950.44,937.35,828.12,838.8,850.04,857.41,867.51,878.26,887.59,869.35,855.79,846.22,835.93,825.94,833.81,848.88,855.98,864.65,881.39,860.06,850.38,841.64,809.01,841.11,871.89,903,931.96,958.89,978.75,994.36,999.3,994.83,986.89,975.05,956.66,932.38,907.93,883.18,861.04,775.64,778.63,780.05,785.41,791.25,810.62,808.64,805.11,804.25,808.3,834.18,846.26,858,869.69,888.72,894.56,899.25,901.44,903.18,811.13,809.6,814.72,825.27,826.31,820.89,843.84,835.03,839.7,850.29,854.44,854.07,929.23,919,919.05,925.51,929.03,940.74,958.41,970.23,973.53,969.84,964.81,951.99,930.15,927.89,933.81,937.05,954.7,956.66,954.72,950.16
705.45,697.32,692.77,694.15,710.76,733.93,755.95,776.92,798.86,821.89,842.39,861.43,875.1,888.82,899.86,905.08,906.24,751.8,771.5,791.56,810.53,824.78,864.89,878.46,890.22,902.66,911.77,837.91,835.8,834.84,833.4,806.33,815.01,824.35,833.58,839.81,765.21,782.26,796.34,805.55,791.99,779.48,853.95,868.5,881.72,887.43,879.19,865.44,776.96,802.63,821.28,824.1,828.26,840.06,846.91,831.2,814.84,810.21,804.98,792.73,787.16,816.42,820.25,824.04,840.63,820.69,815.35,811.57,792.47,826.84,863.7,898.17,925.53,950.46,973.79,989.85,994.59,992.94,977.4,957.19,936.67,919.04,899.92,879.49,859.14,770.08,769.32,772.02,782.33,792.67,806.23,808.5,808.05,811.2,817.92,826.31,840.27,852.74,866.68,882.49,890.31,895.26,893.28,889.97,804.53,801.41,805.02,817.89,817.33,813.4,835.81,833.65,837.07,845.65,848.9,843.84,925.75,913.99,912.43,916.84,915.95,927.44,940.64,957.76,963.42,962.96,959.46,947.55,924.61,924.7,927.09,928.33,938.27,941.98,942.4,939.94
651.63,640.95,630.23,632.07,647.93,668.27,693.55,719.42,743.84,766.75,789.79,810.61,827.05,842.48,851.4,854.24,857.87,722.2,744.14,767.87,792.1,809.58,831.95,843.37,854.4,861.03,859.27,812.4,811.83,811.32,812.25,769.32,780.08,790.07,798.83,806.41,733.54,750.24,763.46,771.33,759.65,747.2,812.64,827.12,835.97,842.35,832.27,822.94,721.98,750.36,769.27,778.14,789.18,795.02,786.98,782.65,772.86,762.73,752.15,735.91,731.94,766.6,775.25,785.33,782.89,776.46,766.65,757.45,823.61,853.07,885.1,917.6,944.37,966,987.54,1004.8,1012.4,1010.8,1000,986.25,974.52,959.89,942.63,924.45,906.71,807.83,801.63,799.75,808.16,824.84,840.16,844.41,851.01,863.19,876.48,854.83,866.43,877.34,889.07,904.01,909.84,915.49,916.1,916.8,833.33,831.68,836.59,845.96,844.93,841.27,870.14,873.09,881.13,892.13,885.56,880.15,943.9,932.32,933.73,940.29,940.64,950.88,966.76,974.92,977.93,976.46,972.82,961.11,944.01,943.07,946.91,948.37,961.85,966.75,965.63,962.2
583.17,591.22,600.35,609.21,626,657.5,690.97,729.02,759.13,781.79,791.19,798.26,799.64,799.38,795.81,790.37,782.57,636.55,656.08,673.01,692.97,712.73,731.05,737.85,745.89,754.82,765.59,732.65,742.47,751.9,761.55,733.09,745.78,757.23,764.09,767.73,667.24,677.78,690.12,700.7,691.97,680.26,740.32,747.25,757.82,766.31,764.57,753.18,703.21,724.25,744.43,754.45,762.58,771.5,777.82,774.08,766.57,757.26,746.47,725.74,710.55,746.54,756.12,764.32,774.4,762.16,753.25,744.37,850.32,877.29,900.58,926.12,949.13,963.86,972.29,974.38,969.04,954.47,927.83,902.83,876.43,852.74,832.66,814.75,799.59,824.79,814.26,804.95,800.09,801.16,788.53,775.56,764.66,759.57,764.12,814.03,831.78,849.41,868.27,888.52,889.07,890.89,884.59,877.33,836.87,828,823.91,828.75,834.91,838.62,811.21,799.38,793.39,797.38,804.86,810,925.2,919.32,914.2,916.22,909.79,906.12,903.13,915.11,923.13,927.05,928.58,928.99,924.28,922.83,921.05,915.71,906.96,908.37,912.78,915.49
579.11,580.39,583.64,587.78,594.86,610.14,629.79,649.92,668.76,683.68,698.73,709.01,714.49,718.5,720.52,720.05,718.77,613.06,625.06,640.99,658.34,670.68,691.65,701.4,711.94,718.36,720.61,681.4,683,685.29,687.16,658.72,669.41,679.85,688.56,696.38,628.54,636.42,644.78,652.8,645.85,637.35,690.6,697.99,704.11,709.26,704.11,697.14,635.63,651.11,668.28,675.91,685.61,693.76,699.15,690.66,681.67,671.69,663.52,647.95,637.08,667.07,674.95,684.48,696.34,682.48,673.2,664.92,823.41,840.89,857.87,875.05,890.3,899.24,906.51,910.52,912.46,910.72,905.95,894.95,879.51,865.35,850.82,837.82,827.08,782.41,770.53,766.17,766.95,775.22,779.35,779.89,785.08,792.69,802.03,797.36,802.98,807.94,814.31,829.8,832.28,834.93,835.55,835.87,797.95,799.05,798.73,799.38,799.34,798,808.01,810.12,813.96,814.75,812.67,810.68,858.74,848.28,846.97,850.26,849.83,855.46,868.86,872.88,874.33,873.58,871.36,865.97,857.84,853.22,855.69,856.5,866.5,865.12,864.75,862.74
571.4,569.11,566.83,565.83,567.49,572.5,578.48,583.16,593.78,608.87,628.93,649.2,666.36,678.76,687.54,695.33,701.39,581.01,588.34,596.19,604.21,608.99,621.58,636.76,651.6,664.43,674.42,611.58,606.99,602.75,598.01,587.96,593.81,600.46,610.1,618.95,585.04,591.96,598.3,604.32,597.59,591.04,634.65,642.87,649.9,657.14,648.85,641.21,583.62,590.03,597.03,602.25,612.05,625.33,642.11,623.05,608.53,598.86,592.7,587.19,586.14,595.91,601.56,611.46,639.48,610.33,600.93,595.11,741.19,751.62,761.01,773.41,785.16,796.69,808.52,820.91,829.92,832.92,833.93,831.57,825.52,812.61,797.61,782.06,766.59,717.52,715.03,717.83,722,726.93,732.11,731.25,735.81,742.91,752.75,739.03,748.73,758.18,767.96,769.9,774.54,777.86,778.75,779.53,735.23,736.16,737.96,741.46,741.55,739.54,751.42,752.32,755.4,757.07,758.13,755.53,781.21,782.45,784.64,788.66,789.46,793.48,800.07,804.79,804.64,802.04,798.72,792.88,783.2,787.91,790.7,793.02,799.7,797.68,794.94,791.56
491.97,487.27,484.54,484.7,487.45,492.39,498.68,508.35,527.18,551.01,577.65,597.6,614.98,627.46,636.26,641.11,643.64,491.31,498.78,506.13,514.65,520.32,540.41,553.88,569.49,583.59,597.4,525.18,520.94,515.92,511.23,503.7,509.83,517.3,527.41,538,499.95,500.14,508.21,515.78,508.04,500.85,555.97,563.08,571.8,579.74,571.25,562.92,502.35,507.97,515,522.62,534.04,547.29,565.2,547.95,534.49,523.6,516.13,507.95,503.11,515.28,522.35,534.2,560.53,534.02,523.07,516.37,676.89,690.4,708.58,727.76,745.23,762.4,778.65,793.27,803.69,807.41,805.26,796.89,782.25,764.13,741.87,714.58,686.63,633.08,628.72,632.61,637.99,645.39,646.39,638.97,640.81,648.28,657.72,668.03,682.36,696.2,710.06,718.41,725.56,728.82,726.96,725.22,667.06,662.71,664.31,670.14,672.84,671.88,679.44,676.84,679.36,684.15,686.54,685.05,741.58,741,743.1,746.12,745.73,748.41,754.3,755.29,753.86,753.26,750.47,746.77,742.99,747.75,750.19,750.28,752.99,745.31,744.61,741.47
404.02,408.11,412.59,418.03,426.53,436.62,450.98,466.4,480.01,495.48,508.3,521.12,531.33,538.98,543.28,543.13,542.17,412.17,416.62,427.32,441.35,454.55,474.53,486.21,500.18,510.4,518.69,466.86,467.24,467.55,468.22,455.23,463.88,471.69,480.28,488.89,429.05,434.89,441.67,450.21,444.25,436.63,485.77,494.37,501.4,507.94,501.79,494.25,445.62,456.16,465.01,472.18,479.25,490.3,504.79,492.61,482.12,474.05,466.61,457.32,448.46,465.79,472.95,480.56,502.13,480.69,473.29,466.12,709.42,721.43,733.13,744.38,753.54,759.82,760.92,757.32,754.99,751.22,751.95,749.01,742,731.41,718.62,704.82,692.14,664.66,651.24,642.18,637.68,641.39,631.95,624.8,625.44,632.13,639.95,651.52,652.43,652.62,653.67,682.92,681.02,679.83,678.67,676.79,675.7,668.96,665.82,666.83,670.54,672.9,656.22,649.54,649.45,651.84,652.91,654.95,712.38,697.2,689.84,690.07,687.57,690.48,701.69,704.28,705.91,707.76,709.09,710.21,708.85,698.04,697.09,696.14,699.34,700.2,702.03,702.97
