572.83,566.67,564.83,567.01,574.18,584.24,595.05,605.02,621.84,649.37,680.19,709.39,736.94,757.97,770.94,777.23,779.86,569.6,574.33,582.94,591.95,599.63,624.09,647.36,667.42,689.73,709.88,611.57,606,599.38,592.39,588.62,594.84,603.18,610.66,618.77,580.2,586.52,596.8,603.83,594.45,584.29,650.52,659.53,673.64,687.33,673.65,660.47,594.97,594.23,599.59,602.98,608.54,621.31,639.15,622.39,611.11,604.53,600.75,595.52,597.62,600.41,603.72,609.42,632.37,609.36,603.49,600.18,872.26,891.4,914.85,937.49,957.53,976.13,993.45,1013.1,1023.1,1025.1,1018.1,1003.7,985.2,959.63,929.98,900.9,869.78,834.3,832.36,835.55,840.89,848.01,849.97,848.84,847.27,852.07,861,862.58,882.6,903.03,922.8,932.41,938.74,942.07,941.41,941.71,854.3,848.81,852.18,862.85,863.4,861.37,868.09,861.84,864.3,870.74,874.96,874.37,969.53,963.99,960.26,964.58,962.58,970.92,979.71,985.67,983.94,982.53,979.32,973.16,970.43,971.32,974.01,975.55,978.76,968.95,967.02,964.62
561.18,555.09,553.34,555.12,562.57,573.34,584.32,594.63,612,639.13,669.77,699.51,727.49,748.28,760.6,766.18,768.44,557.46,562.84,571.31,580.37,587.97,611.91,635.39,655.68,678.33,698.11,600.01,594.98,588.77,582.2,578.95,584.75,592.38,599.33,606.96,568.17,574.66,585.26,592.02,582.5,571.98,638.48,647.14,661.82,675.62,662.29,648.45,584.47,584.49,589.62,592.71,597.38,610.03,626.39,611.06,599.99,594.25,590.76,585.41,587.29,590.5,593.44,598.34,619.6,598.43,593.41,590.34,858.25,877.93,901.05,923.44,943,962.06,978.97,998.44,1008.3,1009.6,1001.7,987.12,968.13,942.68,913.85,885.01,853.85,821.34,820.92,825.29,830.43,837.2,838.98,838.33,835.88,839.07,847.98,853.17,871.85,891.16,909.72,921.34,927.17,929.99,929.53,929.77,842.85,837.18,840.94,852.18,852.79,850.59,857.35,850.81,853.15,859.72,864.18,863.69,956.18,950.58,946.82,950.87,948.97,957.07,965.47,971.64,970.69,969.41,966.1,960.28,956.91,957.62,959.95,961.46,964.49,956.06,954.13,951.8
557.06,550.88,549.73,552.75,558.21,567.18,576.55,586.62,605.03,630.17,659.07,686.94,712.25,732.32,742.9,747.11,749.51,551.36,556.25,563.94,572.81,579.81,603.36,624.67,644.24,664.76,684.29,592.41,588.25,583.37,577.95,575.81,580.78,588.34,594.25,600.63,562.12,568.22,579,587,576.52,566.07,628.81,638.08,651.8,663.47,651.97,639.43,579.87,579.17,584.09,587.84,593.03,604.44,618.45,605.94,595.89,590.46,586.27,581.53,582.69,585.49,588.38,593.5,611.59,593.77,588.75,585.44,839.45,859.3,882.05,904.28,923.79,941.56,957.62,976.22,985.09,985.24,977.65,964.5,947.77,922.64,893.01,864.81,834.48,805.52,804.22,807.1,812.35,819.79,821.32,818.76,817.08,822.45,831.18,833.91,851.85,870.54,888.75,899.81,905.99,908.84,907.73,907.01,825.1,819.65,823.14,833.62,834.55,832.85,838.71,832.4,834.84,841.18,845.67,845.22,936.46,929.81,925.31,929.3,927.37,935.18,943.08,947.67,946.01,944.83,942.25,938.14,936.12,935.75,938.08,938.97,941.82,932.58,930.68,928.71
563.73,558.52,555.46,555.84,560.13,568.17,574.4,584.23,602.61,629.7,660.06,686.64,709.93,728.11,739,744.4,748.02,559.47,562.26,568.67,575.01,580.2,600.36,619.26,638.59,659.13,675.55,590.55,587.27,582.84,578.39,575.87,580.74,588.09,593.74,600.18,566.55,572.53,580.96,588.82,578.39,569.45,620.98,630.44,643.62,654.99,643.79,631.21,579.7,580.09,583.26,586.26,589.75,602.13,616.38,604.87,594.05,590.38,587.02,582.32,583.18,585.17,587.38,590.58,609.64,591.73,588.57,586.14,807.92,825.5,845.75,868.94,888.17,908.76,926.41,943.36,951.19,950.9,942.75,929.94,912.95,889.65,862.16,834.2,803.04,773.08,772.93,775.38,779.05,785.34,788.37,784.21,782.16,788.8,799.11,802.09,819.43,836.57,853.72,866.33,871.96,875.1,874.29,873.53,796.87,790.97,793.93,804.14,806.7,805.44,807.68,800.87,803.56,809.95,815.47,814.87,901.06,894.77,890.88,894.24,892.77,899.89,908.92,910.33,908.36,906.46,905.1,903,900.06,900.5,902.55,903.13,906.1,896.35,893.92,892.82
545.06,539.13,536.05,537.59,544.31,552.48,561.06,572.43,591.7,619.49,651.64,680.43,704.02,721.41,731.6,735.23,736.73,541.84,546.45,554.5,564.23,571.92,593.69,614.66,634.12,655.22,670.98,580.34,578.12,574.52,570,564.76,569.4,576.93,584.88,592.31,552.03,557.89,568.47,576.98,566.68,555.25,611.91,621.25,635.89,649.04,635.84,622.65,568.68,570.46,573.89,576.25,579.59,592.59,607.68,593.43,581.81,578.42,575.66,571.71,572.25,575.14,576.76,579.82,599.55,580.32,577.59,575.66,762.71,780.92,801.61,822.37,842.55,861.53,877.36,896.03,905.44,905.22,896.61,884,866.01,843,816.14,788.83,758.02,727.96,723.7,725.47,730.25,737.28,738.81,735.02,732.73,740.32,752.32,757.63,774.05,790.62,807.53,819.06,825.3,827.93,826.85,826.32,752.26,745.62,748.61,759.55,762.6,761.29,762.72,755.35,757.94,765.18,771.08,770.68,856.41,849.87,845.62,848.55,847.48,855.58,865.63,866.26,863.8,861.77,859.25,856.15,855.61,855.13,857.46,858.83,862.56,852.11,849.45,848.66
521.08,517.56,519.27,524.4,533.02,543.88,553.55,566.58,585.77,612.66,646.76,675.3,700.44,718.02,724.98,725.32,724.18,514.87,519.69,526.33,534.7,543.35,571.29,590.94,611.63,634.29,653.07,562.23,558.5,553.2,547.21,543.59,549.62,558.57,567.31,575.51,528.87,534.46,545.05,555.81,544.01,533.04,596.45,606.8,621.42,636.82,622.56,608.35,558.73,552.96,556.09,561.16,567.42,584.56,605.79,589.5,574.05,565.84,560,556.12,560.87,558.14,562.55,569.09,600.18,570.48,563.57,558.64,709,729.44,750.48,771.69,791.01,810.17,827.74,844.77,854.02,853.22,841.81,824.62,801.96,782.18,755.36,726.14,694.58,668.02,668.52,671.96,674.69,680.17,680.44,675.49,670.61,677.67,688.56,702.46,722.49,742.16,761.48,767.2,775.51,779.32,778.53,776.63,693.44,690.18,692.84,702.22,703.85,701.37,708.11,701.53,702.83,706.4,713.8,713.89,805.59,798.69,793.61,798.17,796.57,806.46,818.61,833.62,837.43,835.36,829.88,815.75,807.52,807.33,808.39,810.14,818.43,819.59,816.59,812.98
507.28,500.72,500.76,506.98,515.15,526.85,536.93,548.55,567.13,594.87,629.83,660.32,687.4,708.51,717.52,719.81,715.93,498.65,502.86,509.77,519.24,527.59,554.27,575.4,598.27,622.45,643.14,545.75,540.42,533.58,526.42,519.96,527.28,538.51,549.14,559.37,512.19,518.86,531.27,541.81,529.32,516.37,580.55,592.69,608.83,624.51,609.87,593.86,536.18,532.65,538.04,545.32,554.58,577.12,601.95,581.49,559.5,548.83,541.48,535.49,537.9,539.72,545.64,555.09,597.53,556.48,546.98,540.37,638.64,656.89,678.44,701.43,722.55,747.25,766.58,790.75,804.19,808.07,793.17,770.76,743.04,719.19,689.98,657.76,624.93,591.69,590.02,594.08,598.14,606.33,607.65,600.58,596.96,605.14,619.49,637.47,658.34,679.38,700,705.55,716.09,721.95,720.34,717.8,621.36,616.38,621.12,632.77,634.72,631.69,640.4,632.01,633.36,637.71,647.02,647.59,741.4,740.08,739.42,744.52,743.08,750.98,754.97,779.03,785.64,783.06,776.88,759.82,745.04,749.19,751.56,753.71,756.18,768.92,765.6,761.12
483.92,481.07,479.55,482.93,492.1,504.75,518.33,530.88,550.62,575.22,600.61,626.51,651.08,669.15,678.55,681.22,680.66,488.06,500.24,515.47,531.59,544.21,562.9,584.42,605.73,626.95,644.32,555.71,553.99,552.07,550.1,537.95,544.48,554.07,564.96,573.76,508.03,517.1,531.67,538.86,527.92,512.64,586.48,598.57,613.23,624.63,615.14,599.66,532.05,541.25,552.81,558.46,566.77,583.54,595.58,583.37,565.76,556.74,548.89,538.05,535.41,552.35,558.55,566.52,592,564.86,556.81,550.44,560.24,581.58,602.7,625.24,645.43,666.52,684.85,701.25,708,707.43,698.24,684.2,666.88,646.22,622.53,593.99,566.79,541.29,536.69,537.78,540.08,548.65,547.76,540.65,540.73,547,555.34,571.45,592.39,613.13,634.75,632.89,641.39,646.51,643.27,638.21,558.94,551.83,554.96,569.41,570.63,567.42,571.02,557.73,557.58,565.3,572.57,573.53,661.4,659.52,660.8,665.12,662.87,665.84,665.29,680.59,686.81,686.47,685.36,677.87,662.86,668.01,671.46,671.35,666.32,675.21,675.08,673.44
466.58,464.9,465.67,469.77,477.03,486.34,496.49,507.77,527.54,552.78,579.7,603.98,624.28,639.2,646.4,646.71,646.64,462.48,466.78,473.29,480.96,488.09,510.72,527.76,544.56,563.17,581.52,502.41,501.59,499.65,497.06,497.13,500.49,505.45,511.34,517.21,475.85,482.01,491.53,499.39,490.37,480.28,533.66,541.92,554.74,567.52,555.57,543.69,501.73,499.5,502.82,505.17,509.14,520.27,533.57,521.82,512.37,508.37,505.74,502.22,504.67,504.58,506.28,510.1,525.98,510.29,506.62,504.94,514.44,533.53,553.7,572.36,588.24,604.54,618.88,633.5,639.26,637.58,628.53,615.83,598.06,577.34,553.14,528.21,499.77,481.57,481.37,482.61,484.36,488.87,489.23,486.28,485.01,487.23,490.91,505.14,520.07,534.74,550.33,562.91,567.34,568.38,567.68,567.79,499.72,494.45,496.07,505.85,508.19,507.51,507.12,499.46,500.79,506.15,512.95,513.25,597.89,592.07,588.31,591.52,590.41,596.38,603.82,607,605.55,603.71,601.29,598.44,597.68,598.36,600.28,600.84,602.63,593.94,591.99,590.37
441.12,439.78,440.85,445.18,454.02,463.37,473.36,484.21,500.45,524.63,551.33,575.54,595.62,610.9,619.47,621.36,622.32,436.67,441.39,447.83,455.37,462.1,485.62,502.87,519.62,538.44,554.54,476.51,475.11,472.83,470.23,469.99,474.04,478.5,484.1,489.24,449.12,454.55,462.77,469.68,461.94,453.5,507.11,515.04,526.16,538.32,526.27,515.8,472.82,471.58,474.85,477.91,481.55,491.99,504.24,493.48,484.85,480.92,478.11,474.03,475.27,476.75,478.86,482.73,497.36,483.22,479.37,477.07,460.88,479.42,500.34,519.33,535.47,550.47,562.49,574.96,580.51,579.57,572.04,560.24,542.95,522.89,499.23,474.51,446.57,425.04,423.46,425.02,427.82,433.01,432.83,430.51,429.05,431.26,436.81,449.17,463.48,477.9,492.7,507.33,510.51,511.19,510.5,510.57,444.54,438.8,440.66,450.17,450.73,449.95,452.12,445.04,446.89,453.65,457.15,457.03,537.88,531.03,526.85,529.25,528.58,534.94,544.15,546.87,545.9,544.91,542.77,540.11,536.99,535.23,536.8,537.52,542.65,534.59,533.4,531.91
